sample_index
6873
6889
6901
6911
6923
6939
6944
6983
7001
7005
7033
7051
7055
7061
7065
7097
7101
7105
7111
7143
7148
7161
7165
7233
7251
7261
7263
7265
7297
7318
7347
7357
7383
7389
7401
7415
7423
7425
7433
7443
7451
7457
7473
7502
7515
7555
7573
7583
7601
7623
7637
7639
7673
7701
7723
7725
7733
7737
7743
7751
7777
7793
7801
7825
7830
7833
7843
7851
7883
7896
7911
7933
7973
7976
7986
7993
8001
8008
8023
8033
8039
8048
8093
8133
8139
8155
8161
8208
8223
8233
8240
8248
8258
8273
8283
8301
8308
8323
8361
8376
8386
8433
8455
8501
8533
8555
8576
8597
8601
8615
8627
8633
8655
8657
8669
8675
8683
8723
8749
8758
8761
8765
8773
8775
8801
8805
8808
8851
8858
8901
8911
8915
8939
8955
9026
9033
9051
9073
9075
9083
9093
9097
9101
9126
9133
9139
9151
9161
9177
9183
9205
9211
9221
9223
9243
9273
9275
9333
9351
9358
9373
9405
9433
9451
9458
9461
9473
9483
9489
9511
9526
9533
9555
9557
9577
9583
9605
9607
9651
9676
9683
9707
9721
9733
9758
9765
9773
9876
9889
9893
9933
9951
9973
9975
10007
10023
10027
10076
10083
10093
10101
10126
10133
10151
10158
10233
10239
10251
10276
10286
10289
10298
10305
10314
10351
10358
10377
10383
10393
10408
10423
10433
10493
10501
10507
10533
10565
10571
10583
10627
10633
10639
10648
10652
10658
10676
10683
10701
10708
10715
10726
10733
10736
10743
10748
10771
10777
10783
10805
10811
10825
10846
10858
10943
10955
10980
11048
11061
11071
11101
11108
11126
11133
11158
11161
11180
11202
11215
11223
11233
11251
11261
11283
11301
11311
11315
11333
11348
11373
11375
11393
11405
11407
11451
11483
11501
11533
11543
11551
11569
11573
11577
11583
11607
11611
11651
11673
11677
11683
11693
11701
11708
11723
11743
11773
11793
11800
11823
11827
11833
11883
11908
11923
11933
11939
11958
11973
11977
11981
11983
11993
12001
12033
12050
12057
12076
12083
12098
12101
12127
12133
12151
12183
12205
12225
12233
12239
12243
12283
12321
12326
12333
12383
12389
12433
12439
12448
12451
12458
12480
12498
12501
12526
12533
12540
12558
12576
12580
12623
12648
12655
12658
12668
12683
12714
12751
12774
12776
12783
12801
12811
12815
12825
12833
12843
12851
12858
12873
12883
12889
12893
12898
12950
12999
13001
13021
13033
13039
13061
13083
13132
13150
13176
13201
13239
13248
13258
13273
13277
13283
13289
13298
13301
13315
13333
13343
13361
13376
13383
13401
13408
13421
13423
13425
13455
13459
13473
13475
13483
13533
13583
13589
13593
13595
13597
13599
13601
13611
13623
13651
13658
13661
13676
13683
13689
13721
13723
13733
13765
13776
13783
13801
13808
13815
13833
13848
13855
13858
13883
13893
13923
13933
13939
13943
13958
13973
13977
13983
13989
13993
13999
14001
14005
14015
14065
14069
14073
14075
14083
14089
14098
14101
14107
14133
14139
14143
14161
14173
14189
14193
14201
14205
14215
14233
14243
14255
14261
14263
14273
14275
14301
14305
14308
14323
14333
14349
14351
14358
14373
14383
14395
14405
14411
14433
14451
14465
14473
14475
14489
14493
14499
14501
14508
14515
14523
14533
14551
14558
14583
14593
14605
14608
14623
14658
14674
14676
14683
14701
14705
14723
14725
14761
14776
14783
14801
14851
14883
14889
14930
14950
14958
14975
14989
15026
15033
15058
15083
15101
15127
15133
15175
15183
15189
15193
15198
15233
15258
15273
15283
15301
15308
15326
15333
15339
15351
15365
15383
15397
15401
15411
15433
15443
15449
15458
15483
15501
15511
15523
15552
15558
15576
15583
15601
15615
15623
15633
15649
15651
15658
15689
15705
15715
15727
15733
15745
15751
15765
15776
15783
15786
15793
15799
15801
15826
15833
15848
15855
15873
15876
15901
15908
15915
15933
15993
16008
16055
16083
16093
16100
16105
16133
16143
16151
16165
16176
16183
16193
16195
16201
16221
16223
16233
16251
16275
16293
16301
16333
16351
16383
16401
16408
16455
16457
16461
16471
16477
16483
16489
16508
16521
16523
16551
16564
16571
16573
16577
16601
16608
16633
16636
16648
16655
16661
16665
16683
16701
16715
16751
16757
16765
16789
16808
16821
16833
16851
16858
16933
16943
16945
16951
16958
16983
17001
17033
17039
17043
17071
17076
17095
17101
17105
17113
17133
17143
17145
17151
17165
17176
17183
17189
17201
17211
17215
17226
17233
17251
17255
17261
17283
17289
17308
17361
17371
17373
17377
17383
17401
17407
17427
17433
17458
17472
17483
17533
17558
17580
17593
17665
17677
17683
17693
17695
17697
17701
17727
17733
17739
17751
17783
17793
17805
17825
17833
17843
17861
17871
17883
17889
17927
17933
17951
17975
18001
18008
18051
18077
18083
18108
18126
18214
18233
18257
18271
18273
18277
18283
18308
18347
18393
18401
18411
18425
18443
18455
18465
18473
18477
18483
18501
18511
18525
18533
18549
18551
18558
18565
18583
18601
18615
18626
18651
18698
18701
18708
18726
18733
18758
18789
18801
18808
18848
18851
18871
18876
18883
18908
18924
18951
18976
18983
19008
19035
19043
19061
19077
19083
19089
19105
19121
19133
19173
19183
19201
19215
19227
19233
19251
19261
19283
19301
19308
19351
19358
19376
19383
19393
19397
19399
19401
19415
19433
19439
19448
19458
19483
19501
19533
19551
19576
19608
19633
19643
19645
19651
19658
19677
19683
19693
19701
19708
19711
19723
19727
19733
19758
19764
19776
19808
19823
19833
19858
19876
19883
19905
19961
19976
20000
20008
20018
20026
20030
20033
20040
20058
20076
20083
20086
20118
20133
20136
20139
20158
20208
20233
20243
20255
20283
20293
20300
20305
20315
20358
20373
20377
20383
20405
20407
20418
20446
20451
20483
20501
20508
20533
20543
20551
20583
20601
20608
20611
20623
20651
20658
20668
20683
20693
20701
20705
20726
20733
20758
20771
20773
20775
20801
20808
20833
20858
20883
20893
20901
20908
20939
20958
20973
20975
20998
21005
21026
21058
21075
21083
21108
21126
21158
21196
21208
21258
21268
21283
21301
21305
21333
21351
21373
21383
21398
21400
21452
21458
21464
21483
21533
21558
21576
21598
21608
21633
21643
21658
21676
21683
21698
21701
21708
21733
21739
21743
21765
21768
21776
21786
21808
21830
21833
21848
21858
21865
21883
21908
21948
21952
21982
22008
22033
22051
22058
22108
22133
22165
22208
22226
22255
22275
22293
22305
22326
22365
22376
22383
22418
22433
22455
22471
22476
22501
22508
22533
22543
22547
22549
22551
22558
22561
22583
22601
22623
22633
22643
22651
22658
22677
22683
22689
22701
22726
22761
22783
22793
22833
22858
22883
22930
22939
22951
22958
22983
22993
23001
23013
23015
23026
23033
23045
23055
23058
23065
23083
23115
23123
23165
23183
23243
23251
23258
23276
23283
23293
23305
23333
23349
23363
23389
23408
23433
23476
23483
23501
23508
23531
23543
23551
23558
23577
23589
23630
23683
23733
23765
23768
23793
23826
23833
23843
23883
23893
23901
23923
23925
23940
23965
23983
23986
24001
24008
24033
24068
24077
24083
24087
24093
24101
24115
24123
24126
24150
24157
24176
24183
24190
24201
24233
24308
24333
24371
24377
24383
24393
24401
24408
24433
24443
24451
24465
24483
24501
24508
24533
24543
24551
24593
24626
24651
24673
24683
24689
24700
24705
24730
24733
24740
24751
24758
24777
24783
24801
24807
24823
24833
24851
24883
24893
24958
24968
24977
24983
25008
25018
25033
25051
25058
25073
25101
25105
25123
25125
25133
25143
25151
25208
25243
25283
25301
25308
25349
25358
25383
25408
25422
25424
25426
25433
25451
25458
25489
25501
25508
25533
25540
25558
25576
25590
25601
25608
25615
25626
25651
25658
25676
25683
25693
25701
25708
25723
25751
25758
25799
25801
25808
25823
25826
25833
25843
25851
25876
25883
25889
25908
25933
25951
25958
25975
25983
25993
25995
25999
26001
26005
26015
26026
26033
26083
26115
26126
26133
26151
26155
26158
26183
26233
26243
26251
26271
26273
26283
26298
26301
26308
26333
26351
26383
26401
26408
26415
26418
26458
26473
26483
26508
26523
26525
26543
26551
26555
26568
26583
26601
26651
26658
26683
26718
26733
26758
26765
26768
26777
26783
26808
26826
26833
26851
26865
26901
26926
26950
26955
26965
26976
26983
27008
27023
27033
27043
27049
27051
27065
27083
27101
27108
27127
27133
27147
27151
27158
27183
27193
27208
27226
27258
27276
27283
27301
27326
27333
27351
27365
27373
27377
27383
27413
27426
27451
27457
27483
27497
27499
27501
27508
27520
27533
27543
27583
27599
27601
27608
27633
27657
27665
27677
27683
27693
27708
27730
27758
27776
27826
27833
27848
27850
27858
27876
27883
27906
27908
27922
27924
27926
27958
27964
27983
27986
28015
28018
28033
28058
28076
28102
28108
28118
28126
28133
28148
28151
28158
28165
28168
28176
28183
28208
28230
28233
28251
28258
28274
28276
28283
28301
28308
28343
28351
28399
28401
28408
28420
28451
28458
28480
28483
28518
28525
28533
28543
28558
28583
28601
28608
28626
28633
28658
28683
28693
28699
28730
28733
28740
28776
28801
28808
28824
28833
28851
28858
28923
28925
28952
28958
28968
28993
29001
29008
29033
29051
29083
29101
29133
29158
29173
29176
29201
29208
29240
29250
29276
29283
29301
29308
29326
29333
29343
29351
29358
29371
29383
29433
29443
29451
29458
29465
29501
29523
29543
29558
29583
29601
29633
29643
29649
29651
29658
29673
29675
29683
29697
29701
29706
29708
29733
29747
29751
29758
29799
29801
29808
29833
29851
29865
29883
29901
29905
29923
29933
29943
29951
29976
29983
30015
30023
30033
30039
30051
30065
30083
30099
30101
30131
30133
30145
30155
30158
30183
30205
30218
30243
30251
30258
30281
30283
30293
30301
30311
30321
30327
30331
30333
30347
30349
30351
30376
30383
30393
30405
30408
30415
30423
30426
30433
30439
30449
30451
30473
30477
30483
30493
30495
30497
30501
30533
30537
30545
30571
30583
30601
30613
30615
30627
30633
30645
30647
30651
30671
30673
30677
30683
30695
30699
30701
30777
30783
30787
30801
30830
30833
30873
30883
30905
30933
30968
30976
30983
31001
31008
31018
31026
31033
31075
31083
31093
31095
31099
31101
31108
31133
31143
31151
31158
31177
31183
31189
31201
31208
31226
31233
31251
31258
31265
31276
31283
31298
31308
31318
31322
31333
31343
31347
31349
31351
31358
31383
31395
31397
31401
31423
31433
31451
31458
31464
31483
31498
31508
31511
31514
31525
31533
31543
31551
31576
31583
31595
31601
31623
31633
31668
31676
31683
31743
31758
31783
31808
31839
31883
31893
31895
31901
31926
31933
31951
31976
31983
31993
32001
32033
32045
32051
32058
32083
32126
32127
32133
32143
32165
32183
32193
32195
32208
32250
32255
32273
32283
32301
32311
32318
32333
32351
32365
32380
32383
32401
32408
32465
32493
32501
32505
32508
32533
32551
32558
32615
32623
32633
32671
32681
32683
32701
32731
32733
32758
32793
32833
32838
32858
32876
32883
32908
32915
32926
32933
32951
32958
32983
32989
32993
33008
33013
33033
33070
33083
33098
33114
33125
33133
33176
33183
33193
33195
33201
33226
33251
33258
33273
33283
33299
33301
33327
33333
33339
33351
33358
33383
33389
33393
33415
33433
33443
33468
33501
33515
33531
33533
33537
33539
33543
33549
33551
33583
33595
33599
33601
33608
33620
33626
33633
33651
33658
33671
33701
33708
33732
33801
33808
33833
33849
33851
33876
33883
33901
33926
33933
33951
34001
34008
34026
34033
34077
34083
34089
34093
34095
34101
34113
34133
34143
34149
34151
34155
34158
34173
34233
34251
34258
34265
34283
34287
34293
34295
34297
34299
34301
34308
34333
34383
34405
34433
34445
34455
34473
34475
34483
34489
34499
34501
34533
34551
34558
34575
34608
34626
34633
34658
34683
34693
34699
34708
34726
34733
34751
34776
34783
34808
34828
34832
34851
34858
34876
34883
34901
34908
34920
34924
34926
34947
34951
34958
34974
34976
34983
34995
34999
35001
35033
35048
35076
35083
35097
35099
35101
35108
35127
35133
35145
35151
35158
35174
35177
35197
35201
35233
35265
35283
35293
35301
35308
35324
35326
35333
35373
35376
35381
35383
35401
35408
35415
35433
35465
35483
35489
35508
35545
35548
35558
35574
35583
35593
35601
35626
35633
35651
35676
35683
35690
35701
35707
35723
35733
35743
35745
35747
35749
35751
35758
35776
35783
35801
35808
35824
35826
35833
35839
35851
35857
35873
35883
35895
35899
35901
35908
35926
35927
35933
35983
35993
36001
36015
36033
36051
36058
36076
36083
36093
36101
36108
36126
36133
36137
36151
36172
36183
36197
36205
36221
36230
36233
36251
36293
36305
36326
36351
36358
36376
36383
36408
36433
36458
36505
36508
36533
36558
36576
36626
36633
36645
36683
36689
36705
36715
36726
36731
36733
36758
36765
36776
36783
36801
36820
36833
36843
36851
36858
36865
36883
36893
36901
36918
36933
36937
36943
36949
36951
36955
36961
36973
36977
36983
36997
37008
37013
37015
37027
37033
37051
37058
37073
37083
37105
37108
37133
37199
37201
37205
37208
37215
37223
37233
37271
37283
37301
37308
37318
37349
37358
37365
37373
37375
37383
37408
37421
37433
37458
37468
37485
37501
37508
37583
37593
37601
37665
37668
37683
37718
37733
37768
37801
37808
37826
37833
37858
37876
37883
37908
37920
37926
37933
37946
37958
37976
37983
38001
38008
38030
38048
38052
38058
38065
38074
38076
38083
38095
38101
38133
38151
38158
38183
38193
38197
38199
38208
38226
38233
38251
38276
38283
38299
38301
38315
38326
38333
38351
38399
38405
38408
38433
38451
38476
38495
38497
38499
38501
38551
38555
38558
38565
38576
38583
38601
38608
38633
38651
38658
38674
38680
38696
38699
38707
38709
38721
38723
38729
38730
38733
38746
38749
38753
38755
38762
38767
38773
38781
38787
38791
38797
38799
38803
38809
38811
38817
38822
38823
38833
38842
38847
38860
38865
38877
38879
38889
38897
38901
38903
38909
38925
38929
38931
38937
38953
38957
38967
38981
38985
38987
38992
39003
39019
39030
39033
39051
39055
39063
39076
39093
39102
39107
39108
39117
39123
39128
39130
39132
39137
39139
39165
39167
39175
39179
39181
39189
39200
39212
39223
39227
39241
39243
39247
39249
39255
39260
39265
39275
39289
39301
39311
39316
39317
39322
39328
39338
39341
39352
39359
39364
39401
39405
39409
39411
39425
39437
39438
39443
39447
39452
39456
39458
39466
39469
39477
39492
39499
39503
39508
39521
39534
39562
39572
39583
39589
39611
39629
39630
39636
39639
39648
39652
39671
39697
39703
39707
39714
39721
39725
39742
39746
39773
39779
39781
39783
39791
39793
39795
39797
39799
39811
39823
39827
39832
39834
39837
39850
39851
39857
39880
39888
39892
39904
39906
39914
39917
39925
39934
39942
39948
39961
39975
39977
40012
40016
40033
40039
40067
40069
40077
40079
40092
40104
40111
40132
40136
40159
40167
40169
40178
40187
40189
40197
40204
40223
40225
40233
40245
40248
40264
40270
40277
40289
40293
40295
40297
40299
40325
40331
40337
40338
40366
40378
40384
40388
40394
40398
40401
40414
40416
40418
40420
40422
40430
40436
40438
40443
40450
40454
40467
40475
40482
40485
40499
40510
40527
40530
40531
40533
40541
40543
40548
40555
40562
40568
40601
40613
40619
40633
40634
40639
40641
40648
40651
40655
40665
40670
40685
40689
40692
40700
40706
40707
40709
40722
40728
40731
40747
40756
40762
40764
40766
40767
40776
40782
40785
40799
40814
40815
40826
40828
40842
40843
40847
40851
40867
40875
40879
40893
40896
40898
40900
40909
40919
40928
40933
40945
40947
40954
40958
