timestamp
0.00015625
0.01321875
0.01975
0.02253125
0.03471875
0.03546875
0.03753125
0.05121875
0.05721875
0.09559375
0.10034375
0.11284375
0.15134375
0.15171875
0.16203125
0.16896875
0.183
0.186
0.18675
0.2200625
0.24396875
0.24771875
0.24846875
0.24921875
0.24996875
0.25371875
0.25896875
0.293875
0.303875
0.31071875
0.31128125
0.31465625
0.31653125
0.3366875
0.35775
0.370875
0.39603125
0.39753125
0.40503125
0.41740625
0.41778125
0.41815625
0.4299375
0.4568125
0.46353125
0.49353125
0.49753125
0.50665625
0.51059375
0.51603125
0.51640625
0.51659375
0.51678125
0.51753125
0.51790625
0.532125
0.53290625
0.5655625
0.57678125
0.57696875
0.57884375
0.61196875
0.61515625
0.65384375
0.68384375
0.70271875
0.70346875
0.74946875
0.7518125
0.75821875
0.7618125
0.7655625
0.7693125
0.78134375
0.80371875
0.81228125
0.82915625
0.86740625
0.9625625
0.9675625
1.0000625
1.00359375
1.00834375
1.01990625
1.02084375
1.02203125
1.03296875
1.03334375
1.03896875
1.04271875
1.04365625
1.04478125
1.04596875
1.07178125
1.07646875
1.09778125
1.09853125
1.12221875
1.12396875
1.12821875
1.13096875
1.13121875
1.13315625
1.13596875
1.13896875
1.14346875
1.14546875
1.14621875
1.1694375
1.19440625
1.1955
1.1985
1.19925
1.20378125
1.30703125
1.31953125
1.32603125
1.35171875
1.35771875
1.37109375
1.37796875
1.40953125
1.45015625
1.45915625
1.45934375
1.46778125
1.47715625
1.48840625
1.49965625
1.52028125
1.53153125
1.56903125
1.56996875
1.77528125
1.782625
1.78590625
1.8541875
1.8855
1.88703125
1.92
1.94028125
2.00028125
2.00153125
2.0360625
2.06028125
2.07903125
2.11153125
2.1260625
2.13078125
2.13828125
2.13903125
2.14784375
2.15253125
2.15703125
2.16528125
2.16903125
2.20746875
2.2521875
2.2634375
2.2636875
2.29128125
2.3079375
2.3083125
2.3090625
2.322375
2.322875
2.323125
2.3326875
2.35371875
2.35409375
2.36925
2.378
2.428125
2.45675
2.4591875
2.47325
2.47625
2.502
2.51075
2.52375
2.572625
2.577875
2.581375
2.590125
2.594375
2.601875
2.6246875
2.632625
2.6361875
2.65053125
2.712125
2.7306875
2.77259375
2.77978125
2.78384375
2.78734375
2.79959375
2.8349375
2.83884375
2.90828125
2.93809375
2.9823125
2.9895
2.99728125
3.026375
3.0265625
3.0318125
3.0360625
3.060125
3.0685625
3.0730625
3.0738125
3.0741875
3.0933125
3.1185625
3.1499375
3.18275
3.18521875
3.194
3.2011875
3.21940625
3.2485625
3.25784375
3.2633125
3.30671875
3.3331875
3.3369375
3.36378125
